Id,Lasso,Ridge,ElasticNet,RF,ET,XGB,LGBM
342,11.31225331668232,11.22801943673204,11.305885597487526,11.418319504792931,11.469137978583282,11.28989315032959,11.287689208984375
343,11.329748508715454,11.360973825709776,11.330988209501218,11.443183118350577,11.42196243428732,11.371868133544922,11.41580867767334
344,12.58584341123732,12.58948452452016,12.584773316700897,12.557890174568728,12.65202818922347,12.543187141418457,12.55044937133789
345,11.42936815844369,11.408649358967162,11.429290721953535,11.550018879251963,11.463758877836744,11.515356063842773,11.412516593933105
346,11.822818947820467,11.806317559092252,11.82215351703743,11.84151185198878,11.83587422639778,11.816797256469727,11.855624198913574
347,11.872834993499346,11.872204176202551,11.872834263227531,11.809972969750564,11.817906013961975,11.830078125,11.851123809814453
348,12.11962384530027,12.13039993874005,12.119920677936715,12.067325800599782,12.057677579479376,12.103090286254883,12.083719253540039
349,12.148488844251524,12.154294857620782,12.152011736624328,12.11333365576108,12.130974525162625,12.098865509033203,12.113924980163574
350,13.005973952427183,13.02125363849421,13.003790251285736,13.012744047398774,12.994347955827807,13.073423385620117,13.019844055175781
351,12.63581590560558,12.629959574191698,12.635351879197502,12.59418855931321,12.60147878184214,12.538341522216797,12.528155326843262
352,12.147999060034708,12.13080474743443,12.145867792522878,12.196867539803929,12.218962248712195,12.221101760864258,12.179292678833008
353,11.573763964418063,11.556734004439605,11.567301446378348,11.470632931759171,11.522233816355708,11.458500862121582,11.417044639587402
354,11.578229615405515,11.57508648881824,11.578314600806308,11.623397099450026,11.641840500069351,11.6299409866333,11.591861724853516
355,11.921999705888052,11.943985554725218,11.924139621145402,11.902974989676096,11.890065733826331,11.943841934204102,11.954227447509766
356,12.05532001649657,12.064498849729032,12.056031574147609,12.070413766666077,12.12057135713713,12.066634178161621,12.067802429199219
357,12.056640226178205,12.049761999410975,12.055433519884296,12.01904491180139,12.06828094769956,12.034380912780762,12.023738861083984
358,11.839554982376928,11.853835701201223,11.83834917143154,11.8990692545212,11.837480414054056,11.881153106689453,11.887479782104492
359,11.660147113909083,11.692147749331829,11.661412837541262,11.77233857542777,11.795185777194668,11.675418853759766,11.706353187561035
360,12.572739109156725,12.582798218526133,12.57678255174124,12.432629452216837,12.450128111142853,12.470608711242676,12.55142593383789
361,11.923707902420515,11.931416458111247,11.924350380089168,11.849278780179676,11.879480604372231,11.874515533447266,11.89177417755127
362,11.844351667007372,11.844039743090446,11.848106844840473,11.81459874880336,11.83121232558527,11.797719955444336,11.83889389038086
363,12.099587729618602,12.08058838358605,12.098778499816657,12.09713969215444,12.04746448848682,12.128695487976074,12.09531021118164
364,11.64460715196367,11.644584777364985,11.642514519849716,11.497786142106474,11.473335038365386,11.575037002563477,11.580750465393066
365,12.116143611915938,12.111064731588296,12.1130385967355,12.091798593153094,12.087567633429078,12.114895820617676,12.136924743652344
366,11.738028047777298,11.694037505021484,11.736950150953474,11.702108852730976,11.70212972266979,11.739269256591797,11.806367874145508
367,12.099092849412711,12.103093189625366,12.097672425450137,11.99767647792109,12.029082067377391,12.010875701904297,12.020561218261719
368,11.914030350372386,11.903762463547578,11.910924911567031,11.936011857995757,11.951252970811575,11.972314834594727,11.953136444091797
369,11.85834694496001,11.859937541581145,11.858947496127517,11.907176116333616,11.903148488491514,11.916568756103516,11.882954597473145
370,12.055671839259128,12.060884531270762,12.05575976222821,11.963597148377966,11.961654491872205,12.018996238708496,12.02597427368164
371,12.101712393766142,12.09840823094723,12.10142885260598,12.09096251805168,12.089403070326476,12.107905387878418,12.108467102050781
372,11.651755580409942,11.68240681452029,11.653847517996612,11.761259928021785,11.80404419740969,11.64108657836914,11.626823425292969
373,11.688174675584122,11.682492273582575,11.688286700878972,11.649805287804424,11.725249585078965,11.615547180175781,11.605825424194336
374,11.802841022530474,11.80041113901694,11.801734919194832,11.778682654180678,11.790586525273836,11.802021026611328,11.72525691986084
375,12.24543803253049,12.2414032663771,12.245386567956697,12.24099709798883,12.223182027179492,12.247154235839844,12.238349914550781
376,10.89454006268595,10.917556440080084,10.888638390794984,11.217461110929504,11.123295036843873,11.112762451171875,11.108905792236328
377,11.844677437984094,11.848077897954257,11.846731676975834,11.84430633868002,11.845611867198032,11.859572410583496,11.856636047363281
378,12.548403630650435,12.557772016993551,12.549008041422129,12.557034538143858,12.539340383640344,12.544414520263672,12.602563858032227
379,12.675818348609404,12.666759854727076,12.67931372091774,12.75313378346739,12.735723537391127,12.745136260986328,12.773637771606445
380,12.067685820497276,12.072693107833638,12.066967985948876,12.145689815389147,12.125755419033462,12.139359474182129,12.10293197631836
381,11.894674600239012,11.898656568451836,11.898951189924365,11.88149516018684,11.865851008363247,11.889371871948242,11.908942222595215
382,12.24662978744918,12.24253093664424,12.247406266745772,12.180690042016137,12.189922755843778,12.188899040222168,12.192299842834473
383,12.246229755395412,12.238415899962222,12.245053377503396,12.26617801573059,12.23012231089662,12.261825561523438,12.229242324829102
384,11.352095979413251,11.349162734758597,11.34940520980092,11.421033899837958,11.43539742811558,11.273229598999023,11.25960922241211
385,12.528823110487725,12.552042351861688,12.53049864610638,12.3813300172832,12.390780642013237,12.461710929870605,12.483256340026855
386,12.12883799038364,12.141907370616494,12.128177008055234,12.138991855393767,12.187880982859584,12.134333610534668,12.1135835647583
387,11.29485273190415,11.241066881904104,11.293934663342396,11.417694217373876,11.562071373891984,11.298086166381836,11.272150039672852
388,11.8413099274899,11.848903057126748,11.841236514708743,11.823057046328232,11.735210494432208,11.810572624206543,11.760903358459473
389,12.193308847251858,12.195728987393345,12.193990585830086,12.251057738576508,12.225208434379214,12.212736129760742,12.206676483154297
390,13.013219309845542,13.030791946667428,13.014589569840975,12.83530370187462,12.900612786836328,12.921836853027344,12.916563034057617
391,11.76182244057414,11.769828944235606,11.761096600076195,11.738665362515905,11.704873611937368,11.741682052612305,11.751211166381836
392,12.339470283408891,12.347097771133429,12.340063452661884,12.268352708045148,12.271048124665692,12.297146797180176,12.244032859802246
393,11.4663089558626,11.489306836010185,11.466923348451948,11.540429035283616,11.612543422577684,11.592351913452148,11.643324851989746
394,11.318574693883102,11.335281132962326,11.321259514838673,11.472061123454385,11.510194636864124,11.392121315002441,11.35575008392334
395,11.579280759227672,11.581928207935492,11.5804085802426,11.5946799261791,11.637633543322108,11.582987785339355,11.62937068939209
396,11.784564661584437,11.782550174592938,11.78198154514649,11.83992860687484,11.807669098344062,11.826582908630371,11.776145935058594
397,11.707429432821328,11.696972404384056,11.708738981291294,11.759488726325133,11.742564097696054,11.72386360168457,11.746906280517578
398,11.85367777982927,11.872357433417164,11.855539575741602,11.988991301724983,11.947867147206784,11.953897476196289,11.95277214050293
399,11.289642390005511,11.28259854957028,11.289522866702628,11.510295930869384,11.565241859709356,11.362850189208984,11.244236946105957
400,12.270019250486106,12.27179873544907,12.271489702228513,12.211584236021489,12.236477007204831,12.231481552124023,12.234427452087402
401,12.466515019341072,12.453017904226982,12.463245499921502,12.187376151325047,12.29904764516962,12.29313850402832,12.28844165802002
402,12.187251449345482,12.18497326062198,12.187210918890443,12.13357091902654,12.13817662420249,12.138528823852539,12.14818000793457
403,11.5588592145601,11.566645577833237,11.559459485777763,11.478528562166089,11.59973745181064,11.514280319213867,11.480731010437012
404,12.4243614030999,12.434968532329826,12.4280374350575,12.478577417767282,12.50163586215121,12.455499649047852,12.406822204589844
405,12.0357890718099,12.0432380032655,12.035841007791944,12.076710732013186,12.099100299584103,12.073204040527344,12.062384605407715
406,11.884888284120228,11.894469329217486,11.887988756083583,12.040159753232244,12.05284078599682,11.963146209716797,12.003918647766113
407,11.701835929675765,11.711364594410098,11.699864412171388,11.788046832762078,11.758278629745224,11.726407051086426,11.706707000732422
408,12.006721926718106,11.974717825763191,12.00562550373642,11.942591797610929,11.961833325854888,11.97821044921875,12.038914680480957
409,12.516181574244126,12.524949855084325,12.519564616731657,12.492859364625875,12.53726344234352,12.476080894470215,12.510322570800781
410,12.680333033716602,12.673868601052314,12.681173744028683,12.53914989034641,12.628423118797276,12.581762313842773,12.658790588378906
411,11.51646430880768,11.489514427089484,11.515720228463866,11.73647994810478,11.720488224208388,11.611186027526855,11.472511291503906
412,11.81432565809126,11.830065875576734,11.81315588758853,11.778109919680023,11.70268917234334,11.83167552947998,11.880534172058105
413,12.435028945805922,12.440895130051352,12.43648839697432,12.36057376602033,12.436149385317137,12.364644050598145,12.40750503540039
414,11.52234604123799,11.506858870942375,11.518198561676614,11.641177802202469,11.661015650491615,11.639820098876953,11.597658157348633
415,12.373785620480051,12.377818688919636,12.374941707585236,12.390110343432902,12.399124507782757,12.387529373168945,12.384315490722656
416,12.185780308569022,12.17941198398192,12.1835913844321,12.143385647256864,12.107612802842286,12.13667106628418,12.160505294799805
417,11.980715497374312,11.96714123016138,11.980588757788608,11.956131911651951,11.970443211208202,11.941658973693848,11.973023414611816
418,12.383129963781622,12.365739818469107,12.38698023786063,12.278246155082284,12.277725864485566,12.30713176727295,12.359073638916016
419,11.610459126708571,11.626871814037877,11.607034612753298,11.606772228338045,11.632320753608608,11.621006965637207,11.635994911193848
420,11.84954398288141,11.85443576130294,11.850378590436756,11.803186325242883,11.806039920897502,11.806578636169434,11.819703102111816
421,12.156392027637908,12.14994984646392,12.153985233686448,12.159872874657818,12.150554152968612,12.138287544250488,12.075661659240723
422,12.321783058571665,12.31609475850615,12.31937356842673,12.27947276439959,12.20332409502459,12.328309059143066,12.23947811126709
423,11.574399054297022,11.586579802014748,11.57229952434936,11.696591092244368,11.71906582618266,11.69443416595459,11.571133613586426
424,12.62482344005849,12.620344849476414,12.625868363264557,12.686396772760544,12.68022953057684,12.683513641357422,12.662581443786621
425,11.864883915506562,11.874275299599605,11.86634167916457,11.89243423935794,11.89517654385041,11.881284713745117,11.869365692138672
426,11.84875221418187,11.83699288774826,11.846403819998692,11.807219238197026,11.82947426955351,11.827851295471191,11.838407516479492
427,12.381645350319497,12.373725970019784,12.382157350057572,12.370303993912255,12.358166109328517,12.340067863464355,12.293265342712402
428,11.602974440046792,11.613933003911551,11.604225272902902,11.641083510801298,11.653920791932764,11.634221076965332,11.624640464782715
429,12.220465407162925,12.215776103192924,12.22063055554558,12.177241630578491,12.19013636516334,12.184645652770996,12.147041320800781
430,12.146800910516331,12.148824474105714,12.147738134949188,12.109092286784426,12.111876883853034,12.086427688598633,12.121556282043457
431,11.432156382049014,11.423394450530513,11.432778061537292,11.466854401371226,11.45424211584906,11.46150016784668,11.456847190856934
432,11.577780560522836,11.57959302758718,11.58947839101068,11.62589737472808,11.540455544659649,11.625458717346191,11.592915534973145
433,11.662397502177058,11.69970718738337,11.662469675925044,11.783498832032544,11.73813291050552,11.765490531921387,11.729574203491211
434,12.09034383997692,12.103123812555957,12.090032988129291,12.090173351029836,12.093640097553024,12.099266052246094,12.104259490966797
435,11.356803108328323,11.362332312573722,11.358255116837196,11.36288438205426,11.364780325297252,11.351099967956543,11.332735061645508
436,12.30461867101674,12.337270623682691,12.307834563046724,12.168017354014768,12.238423633589427,12.189181327819824,12.243776321411133
437,11.654829200765366,11.66670539745939,11.65826332413732,11.600232541393792,11.587084031825375,11.579446792602539,11.600465774536133
438,11.663869935252976,11.68755281058884,11.665977813344826,11.601000844391066,11.669286029251351,11.580939292907715,11.626485824584961
439,11.491296066342093,11.519955861735072,11.493452797194209,11.43168563441586,11.540646361600974,11.430710792541504,11.503363609313965
440,11.813464660678209,11.790900301035071,11.812156821168662,11.747048255769746,11.77380136928848,11.774127960205078,11.838314056396484
441,13.087825933158175,13.105294087501957,13.087509608783622,13.007699154107002,13.010665399055451,13.124465942382812,13.234858512878418
442,11.629029978566656,11.649777523990377,11.62728001932484,11.81174892204208,11.72961542967753,11.774349212646484,11.77270793914795
443,11.919982561036576,11.935195614685606,11.922782428702185,11.8856942577113,11.878675254351238,11.90615463256836,11.905318260192871
444,12.15735068227982,12.186396873259808,12.15604512138576,12.166855341625368,12.185693010466595,12.160698890686035,12.129658699035645
445,12.277990810275051,12.276729288680876,12.27706999029279,12.29376570990273,12.297652951869576,12.29513168334961,12.266737937927246
446,11.973651590933011,11.947823458114543,11.970917729474216,11.985995055975238,11.958303775624,11.941553115844727,11.892675399780273
447,12.293181379057437,12.290686347932963,12.293102439001828,12.261366912066368,12.25889578386703,12.266007423400879,12.284664154052734
448,12.238828360397251,12.239553100031324,12.238115279968842,12.243982674364268,12.237591019319206,12.225730895996094,12.206876754760742
449,11.735055724862931,11.690391719084865,11.734852035467496,11.759637584229964,11.808075530800958,11.760506629943848,11.776266098022461
450,11.6256961319672,11.62651340895336,11.628102947415892,11.611356850517,11.64165843344339,11.590840339660645,11.673693656921387
451,11.58390400204633,11.58596650287313,11.582815224781497,11.54132048558538,11.58065658682096,11.59316349029541,11.519073486328125
452,12.456986134949997,12.439992930315148,12.472060705344276,12.240901908429052,12.349352061037427,12.289255142211914,12.320518493652344
453,12.243698946493469,12.262478504850163,12.245967480001164,12.21309988944199,12.224399297273036,12.197905540466309,12.205921173095703
454,12.22016574397469,12.206058226438229,12.220322741112456,12.219911118667568,12.247408811263975,12.241366386413574,12.271464347839355
455,11.967795661127475,11.958755717424737,11.960516960414262,11.886199910484049,11.849484964149337,11.836946487426758,11.810647964477539
456,12.041304986653383,12.042621383591658,12.039293917201036,11.989985458734171,11.97428920599185,11.992124557495117,12.001718521118164
457,11.369851792689236,11.308235309193996,11.360584085273564,11.522279946650697,11.5110670888261,11.442198753356934,11.304957389831543
458,12.22910059964678,12.22552828583684,12.223243837903238,12.153213478585238,12.180098061655253,12.190995216369629,12.284131050109863
459,11.949448504849784,11.943310719421332,11.947404410696285,11.943918986062968,11.919658683066688,11.943284034729004,11.871088027954102
460,11.74314864897114,11.72416643200952,11.74382101344283,11.619882891260342,11.763285132561156,11.62016487121582,11.611329078674316
461,12.4007470612598,12.395120184668626,12.401799892921504,12.33942330489595,12.326938275794925,12.387432098388672,12.4697904586792
462,12.054406668605138,12.072571849052403,12.05434864852434,11.856564253716105,11.900772159510382,11.9620361328125,11.954741477966309
463,11.690840081419257,11.70875401623745,11.693929378769187,11.70829182247692,11.72301885724698,11.72105598449707,11.731199264526367
464,12.11459427875888,12.148665588031538,12.119820640584486,12.01359503499592,12.064353009988343,12.10027027130127,12.162053108215332
465,11.655003264442955,11.65997400831458,11.656805147212976,11.696164549696157,11.659473983154752,11.649739265441895,11.665974617004395
466,12.070084140060809,12.077245213705885,12.0698599823993,12.124338411837009,12.180442242998051,12.063225746154785,12.085793495178223
467,12.055586882213252,11.999069226895855,12.053100258902376,11.993805059341843,12.07338920348318,11.964193344116211,11.981412887573242
468,11.985507851848418,11.989529602584236,11.984271313183186,11.964361315311711,11.953649673467508,11.991040229797363,11.943117141723633
469,12.429360335318336,12.42720346701629,12.430521146371271,12.43729825069775,12.44643166486515,12.398565292358398,12.407044410705566
470,12.11331862959647,12.102405564169445,12.113484386092338,12.168301227489197,12.184478589716672,12.1459321975708,12.127306938171387
471,12.363003744990165,12.353749173562433,12.364606180614192,12.314899783999843,12.253950182378055,12.315537452697754,12.371461868286133
472,12.145702455401372,12.182740474630688,12.143750910305762,12.14477708851894,12.138485474321344,12.151310920715332,12.120936393737793
473,11.774077504208998,11.769030114239952,11.773796642596109,11.839289156196962,11.8680944645181,11.808255195617676,11.834182739257812
474,12.736889173964984,12.734211131657135,12.737141367067116,12.785108703218963,12.704439180780543,12.844602584838867,12.820292472839355
475,12.436292840478185,12.413570315376958,12.43824595913725,12.454818337563422,12.441577126427928,12.452497482299805,12.47620964050293
476,11.818035174691872,11.831836989008677,11.820529773232211,11.80084592750609,11.81980469218755,11.82846450805664,11.844282150268555
477,12.253650970724,12.262439128888737,12.2543108533192,12.212421983950575,12.281189394976284,12.2326021194458,12.233989715576172
478,12.867361093420724,12.88546664537913,12.867375062368858,12.925561045928994,12.897015251311126,12.975716590881348,12.950535774230957
479,12.567514455613953,12.568766597445354,12.56712687190742,12.646524503746328,12.627673624359312,12.677303314208984,12.650914192199707
480,11.706970030582712,11.759852392721855,11.712180656030894,11.690065717433702,11.712994925497089,11.6864595413208,11.712804794311523
481,12.694499285885884,12.692749517363891,12.692848799985445,12.748798560402186,12.702121082553408,12.75731372833252,12.741263389587402
482,12.73204265484878,12.739014103503694,12.73097622465661,12.695862325988433,12.710901519127535,12.726378440856934,12.681469917297363
483,12.03783695156905,12.06550765002699,12.033851059414944,12.054316562877464,12.05732545834033,12.084345817565918,11.963269233703613
484,11.966734312214951,11.95417405169925,11.964229854882722,11.997870809153964,11.97839795567972,11.99472713470459,11.955738067626953
485,11.832605614907957,11.833729384912136,11.833987079937089,11.808046557621903,11.814197858960616,11.81874942779541,11.825888633728027
486,11.89266919131906,11.903669387542193,11.89262402344195,11.85707244187735,11.87062909826843,11.88862133026123,11.884397506713867
487,11.899123277610682,11.9122723779515,11.899724911195722,11.862086966740438,11.868297786476893,11.847980499267578,11.877321243286133
488,12.113538665380908,12.112302557353155,12.112661383446843,12.065095854544175,12.07815521696658,12.089921951293945,12.092628479003906
489,11.877664661542196,11.84676183874478,11.876993901086548,11.88038174951226,11.894742514749993,11.749554634094238,11.654853820800781
490,11.444289925388851,11.422572251704446,11.443909336567057,11.440122590357577,11.4075863960898,11.49167251586914,11.496298789978027
491,11.646532211128838,11.630141316097546,11.645178755774634,11.611679383022135,11.649893202171995,11.642356872558594,11.562206268310547
492,11.92625721484349,11.902303364014267,11.92343230420708,11.909419066160853,11.85442592389364,11.894100189208984,11.916656494140625
493,12.088207551473513,12.090926728588675,12.088768428619492,12.024199282812749,12.062080620667338,12.049945831298828,12.076282501220703
494,11.909785598564868,11.908191919446244,11.91238317232474,11.90764231236828,11.872809247152311,11.922507286071777,11.914631843566895
495,11.487123339785889,11.453721648128754,11.485841115870429,11.51820077679364,11.517420041337692,11.519583702087402,11.47903823852539
496,10.949356128212033,11.046433464137053,10.942278585641812,11.347140855146865,11.167081202541594,11.108621597290039,11.03761100769043
497,12.928119206134989,12.917323085803623,12.928565195840394,12.683426820235727,12.627964849351184,12.677812576293945,12.699400901794434
498,12.039938002028874,12.040355794304862,12.04098105756131,11.98452183411978,11.91510750741132,11.990381240844727,11.995545387268066
499,11.781936911073672,11.793761055539823,11.782606307525988,11.74430522953275,11.75167941271995,11.787313461303711,11.776111602783203
500,11.69388922348904,11.701720961546805,11.694972831204971,11.71588105118596,11.745464346270216,11.749261856079102,11.800329208374023
501,11.626495714772474,11.62986764186404,11.627191121922705,11.646864599326518,11.631110692560211,11.637961387634277,11.658312797546387
502,12.267645439368955,12.260148789114224,12.26843901600147,12.261380917758697,12.26257683864417,12.26439094543457,12.263029098510742
503,11.88356040278108,11.885068192082455,11.884223625773547,11.868491134970109,11.779554007250493,11.87934684753418,11.857743263244629
504,12.61869210981738,12.610732305438765,12.624833721178414,12.378159728846745,12.29771286956684,12.458930015563965,12.565513610839844
505,11.77962044559604,11.783021602183943,11.78035160043633,11.859978428973612,11.890730071924995,11.875865936279297,11.885112762451172
506,11.678397765569684,11.659040502672148,11.675026121500032,11.79346356679601,11.73030234640558,11.720991134643555,11.67363166809082
507,12.339678401283129,12.34330820359266,12.338806726297795,12.253712695901694,12.304350624761604,12.271493911743164,12.318554878234863
508,12.134431016452478,12.130436200380736,12.135048413951726,12.108144713549022,12.14242559188874,12.087674140930176,12.119674682617188
509,11.995676845284205,11.946862302656235,11.99318357649194,11.824596780126631,11.864883650309112,11.900504112243652,11.913756370544434
510,11.827875980392342,11.845479242425712,11.82895755041498,11.829585413796677,11.835747374319986,11.842913627624512,11.872806549072266
511,11.953036108257066,11.909141154269507,11.941518883423692,11.908385729974029,11.919640366567323,11.953158378601074,11.957634925842285
512,12.236299444318943,12.243577747986963,12.239047989633816,12.195685095031523,12.220358457227771,12.168839454650879,12.171940803527832
513,11.600497073903686,11.605672785949782,11.602342750827573,11.742240066619344,11.754762455188324,11.721710205078125,11.703808784484863
514,11.88601193651692,11.888891014118656,11.8845139600151,11.876538827325922,11.886991953363374,11.868302345275879,11.888413429260254
515,11.427519822944614,11.452374252764049,11.415589900439434,11.36964292287929,11.389990313984676,11.363571166992188,11.376106262207031
516,12.924628442068832,12.917469388007316,12.924538064017034,12.88734541956851,12.760932748506386,12.948719024658203,12.972111701965332
517,12.017654810879508,12.011782818295554,12.017808943617654,12.09880131930448,12.11138768232732,12.040777206420898,12.018559455871582
518,12.460572834120825,12.444432671199106,12.462334147691312,12.548790732906289,12.562892349756025,12.500110626220703,12.469735145568848
519,12.20634363998745,12.208649467564836,12.206870150163764,12.19178026708985,12.204030121143736,12.161043167114258,12.186446189880371
520,12.412528087466352,12.391597463727756,12.412798167920684,12.312389941731048,12.284509213827004,12.391730308532715,12.471120834350586
521,11.42835735412043,11.425746407091278,11.427071523153336,11.360510910797748,11.444255506063424,11.271045684814453,11.321077346801758
522,11.951791184995344,11.956048018233243,11.95299538093078,11.929100748212534,11.92981233283885,11.966957092285156,11.959222793579102
523,12.022702178614823,12.03566506767388,12.02597660138402,11.9423158141741,11.948042970995964,11.944158554077148,11.92750358581543
525,12.599229918416473,12.602935202751256,12.60158628445986,12.604747345378003,12.629387611209884,12.599468231201172,12.569718360900879
526,12.156727585078125,12.15950389381502,12.157609976891166,12.136453658655787,12.149380313675016,12.140824317932129,12.117218017578125
527,11.792554381287996,11.797709925705744,11.792775673193688,11.741356596798358,11.750750589982603,11.819363594055176,11.80127239227295
528,13.007892192426809,13.00512655119926,13.008391089569429,12.910037115961892,12.96043907860894,13.06187629699707,13.080220222473145
529,11.332990150978642,11.34396547444586,11.333844206618798,11.301046076023894,11.409110591092714,11.290986061096191,11.399275779724121
530,12.372340079716,12.38062106773176,12.369941348728217,12.314980821809964,12.336722595444956,12.290656089782715,12.23296070098877
531,12.13824067419501,12.14859047807587,12.139307990179567,12.212063473195045,12.174832284619024,12.166131973266602,12.129328727722168
532,11.80057744790019,11.787087784598594,11.797062432341216,11.710567904519843,11.81599563096162,11.737726211547852,11.734758377075195
533,11.493430696020582,11.51597209335158,11.493762256940638,11.547663827147105,11.551023210625685,11.570528984069824,11.54479694366455
534,10.653448792472355,10.628416160087651,10.6585469888954,11.04958863722198,11.075057698569788,11.04746150970459,10.991484642028809
535,12.1729752382188,12.160484693037946,12.169678161365985,12.130670794233536,12.161240713550272,12.162004470825195,12.14497184753418
536,11.773508374867976,11.761233006641527,11.774241314852604,11.770261267217537,11.737729399788886,11.816396713256836,11.848175048828125
537,12.212996286109728,12.215058623366351,12.213402220565222,12.198208350967525,12.205150516471589,12.198105812072754,12.206521987915039
538,11.683945991607846,11.665029232648926,11.68267692399265,11.735965414253169,11.686574390933496,11.748234748840332,11.745874404907227
539,11.828420056163742,11.83267652142579,11.82899285605432,11.87057165405047,11.883690003349535,11.869258880615234,11.859739303588867
540,12.3631068959204,12.345144145811023,12.360857209926689,12.43899096421764,12.393442662184963,12.447856903076172,12.450455665588379
541,12.78521779564587,12.767828976224711,12.782733535303704,12.758081987919525,12.773912659715728,12.76258373260498,12.755793571472168
542,12.47416123737983,12.454179986436175,12.4748302542415,12.469874917488143,12.513210253339135,12.445947647094727,12.42809009552002
543,12.163040921139997,12.178141537477233,12.15776390532906,12.358854542548103,12.377622961477805,12.327439308166504,12.263310432434082
544,11.812192495765956,11.806888006667164,11.809746852479812,11.814575496844204,11.791557464025574,11.890250205993652,11.90519905090332
545,12.303834009007296,12.282961859850293,12.301378763244974,12.106033081984434,12.13307546240189,12.113787651062012,12.177821159362793
546,12.401225446465894,12.38262631215574,12.396230812911604,12.446114523755549,12.408029788942043,12.445671081542969,12.38524055480957
547,12.064433036909946,12.062762940415771,12.065262402685343,11.978442728568806,11.977396067020974,12.038389205932617,12.076566696166992
548,11.744805149277235,11.748117124614945,11.74507167920282,11.75538921621686,11.779484223426936,11.771199226379395,11.787554740905762
549,11.710456790603969,11.710836136583673,11.712154783496697,11.66457878279831,11.709414475995844,11.733000755310059,11.749306678771973
550,12.330039083048511,12.330889069269368,12.331719924148992,12.356675437410214,12.349920942705682,12.365374565124512,12.346516609191895
551,11.805421395050338,11.803878711207863,11.80606536502462,11.815167518456104,11.80882977107861,11.806724548339844,11.834443092346191
552,11.626862344880095,11.610771802626346,11.628704552222985,11.652990345605629,11.58804393745244,11.661040306091309,11.696702003479004
553,12.514648878685133,12.512015775685809,12.515880550848903,12.534998716579938,12.500841125886032,12.478730201721191,12.51351547241211
554,11.534800858398189,11.525389625555524,11.535459642001978,11.565664498115668,11.64739663844922,11.619781494140625,11.591297149658203
555,12.478974236287188,12.494791514130272,12.481945109798913,12.441898167383725,12.443634942241518,12.455551147460938,12.445632934570312
556,11.600499545923842,11.614667642996192,11.604938688276,11.629042843486191,11.64486896577447,11.641595840454102,11.648283958435059
557,11.846977675999634,11.85231344859516,11.84890628764089,11.86900975011578,11.858511059057127,11.878094673156738,11.883435249328613
558,11.45623215249208,11.592192831437352,11.441046258136906,11.579152115363364,11.48776783768025,11.583684921264648,11.406882286071777
559,12.18959498367832,12.18681300121167,12.18734219702482,12.105359996688176,12.127149091875197,12.135254859924316,12.203534126281738
560,12.121991080165662,12.121611590738937,12.122229078397048,12.161540247994138,12.161550478984513,12.13106918334961,12.150958061218262
561,12.079179482722967,12.09887175851919,12.07932633657602,12.000545095252932,11.986456213578435,12.026930809020996,12.060173034667969
562,12.02395150404503,12.014820226705297,12.023295289963814,12.02606808803097,12.026767706956548,12.022714614868164,11.982771873474121
563,11.716310618093887,11.731364870029669,11.71708959762356,11.611831361731008,11.611258047856303,11.67051887512207,11.697405815124512
564,12.042006937365567,12.048350904939657,12.039742548047451,12.044665967516863,11.997485116903697,12.112297058105469,12.041130065917969
565,12.527954056325532,12.52663038924218,12.530609103546537,12.427941584047645,12.432456075519932,12.440038681030273,12.457738876342773
566,11.731155102711124,11.763721019058664,11.731535959765694,11.81182942734373,11.835263913136911,11.730579376220703,11.798086166381836
567,12.66405893892533,12.658690243048149,12.66720903044199,12.651465534781924,12.643374711665876,12.651827812194824,12.693739891052246
568,12.225491435602724,12.226989101077628,12.226936030283712,12.266575767411585,12.220757086192004,12.245795249938965,12.210012435913086
569,12.55132828704144,12.535395513829302,12.5450903026503,12.568099692795418,12.43848379154726,12.601838111877441,12.473541259765625
570,11.845415904090952,11.846928560289705,11.84722570511702,11.852480480991392,11.840209683823964,11.854069709777832,11.873326301574707
571,11.964643934436651,11.958834090142457,11.96409245588487,11.846772126272676,11.777303853769634,11.848122596740723,11.799083709716797
572,11.67476324915722,11.679072489218822,11.67385983491982,11.704899151795177,11.744602189906608,11.708545684814453,11.743236541748047
573,12.295423725171233,12.305739741060508,12.29497080921899,12.2565631459576,12.266598814592514,12.272047996520996,12.308716773986816
574,12.032637270121851,12.042992877154456,12.031990971196269,12.037532620755274,12.06014840096128,12.026203155517578,12.033014297485352
575,11.781851885343062,11.761619772894798,11.780369747117714,11.618847232073229,11.732487804417902,11.654070854187012,11.702216148376465
576,11.640801128340952,11.631050061977016,11.643066797736571,11.697229021352928,11.64847197047485,11.658429145812988,11.70311164855957
577,11.849659053519296,11.862137096002645,11.852020780715051,11.89600880002296,11.842033176425138,11.91040325164795,11.913537979125977
578,11.974386070881524,11.98788277787544,11.974729331546753,11.984669983725563,11.995698421279998,11.98867416381836,11.963264465332031
579,11.961510555883486,11.945039526736457,11.962922586131167,11.983473707870672,11.96005797354504,11.961897850036621,11.998120307922363
580,11.745284548478097,11.749118465889818,11.744703541755086,11.831016266498258,11.746206516630709,11.773322105407715,11.779653549194336
581,12.125430657592291,12.122158343631712,12.125761287655775,12.061286604220149,12.050245234170992,12.087743759155273,12.126720428466797
582,12.787291218518728,12.783118011352531,12.787729161083943,12.786612861310545,12.833263117078229,12.762457847595215,12.755773544311523
