MSSubClass,LotFrontage,LotArea,Street,Alley,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,TotalSF,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_AllPub,Utilities_NoSeWa,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice,Id
5,4.110873864173311,8.881975184248867,0.6931471805599453,1,3,0.0,5,4,1950,1950,0.0,1.3862943611198906,1.6094379124341003,3,1.0986122886681096,1.6094379124341003,4,0.0,1.6094379124341003,0.0,0.0,0.0,2,0.6931471805599453,6.955592608396297,0.0,0.0,6.955592608396297,0.0,0.0,1,0,3,0.6931471805599453,1.3862943611198906,7,1.0986122886681096,0,3,7.576097340623111,3,2.0,420.0,1.791759469228055,1.791759469228055,1.0986122886681096,0.0,3.332204510175204,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,9,2,6.955592608396297,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.495789479023493,647
5,4.454347296253507,9.254644297532707,0.6931471805599453,1,0,0.0,6,4,1953,1953,5.37989735354046,1.3862943611198906,1.6094379124341003,4,1.6094379124341003,1.0986122886681096,5,6.2166061010848646,1.9459101490553132,0.0,6.38856140554563,1094.0,0,0.6931471805599453,6.9985096422506015,0.0,0.0,6.9985096422506015,0.0,0.0,1,0,3,0.6931471805599453,1.3862943611198906,5,1.9459101490553132,2,2,7.577633832602728,2,2.0,495.0,1.791759469228055,1.791759469228055,1.0986122886681096,0.0,0.0,0.0,0.0,5.662960480135946,0.0,1.3862943611198906,1.6094379124341003,0.0,8,2,7.691200097522863,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.951186847493476,648
10,4.2626798770413155,8.94910546953925,0.6931471805599453,1,3,0.0,6,4,1966,1966,5.863631175598097,1.3862943611198906,1.6094379124341003,4,1.6094379124341003,1.3862943611198906,6,0.0,1.9459101490553132,0.0,6.6293632534374485,756.0,4,0.6931471805599453,6.9584483932976555,6.670766320845874,0.0,7.517520850603031,0.0,0.0,1,1,4,0.6931471805599453,1.3862943611198906,7,1.9459101490553132,1,5,7.584264818389059,3,2.0,442.0,1.791759469228055,1.791759469228055,1.0986122886681096,0.0,4.8283137373023015,5.37989735354046,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,8,4,7.86172707782398,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.951186847493476,649
3,3.091042453358316,7.5688956634069955,0.6931471805599453,1,3,0.0,4,5,1970,1970,0.0,1.3862943611198906,1.6094379124341003,2,1.6094379124341003,0.0,1,4.882801922586371,1.0986122886681096,6.214608098422191,0.0,630.0,2,0.6931471805599453,6.447305862541213,0.0,0.0,6.447305862541213,1.0,0.0,1,0,1,0.6931471805599453,1.3862943611198906,3,1.9459101490553132,0,3,0.0,1,0.0,0.0,1.3862943611198906,1.3862943611198906,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,1.0986122886681096,0.0,3,1,7.139660335964919,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.344518647594766,650
10,4.189654742026425,9.002824076547672,0.6931471805599453,1,3,0.0,7,5,2007,2007,0.0,1.0986122886681096,1.6094379124341003,2,1.6094379124341003,1.3862943611198906,6,0.0,1.9459101490553132,0.0,6.70196036600254,813.0,0,0.6931471805599453,6.71295620067707,6.738152494595957,0.0,7.418180822726788,0.0,0.0,2,1,3,0.6931471805599453,1.0986122886681096,7,1.9459101490553132,0,3,7.60489448081162,2,2.0,562.0,1.791759469228055,1.791759469228055,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,7,2,7.8156105320351905,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,12.235393555399902,651
11,4.110873864173311,9.114379980830272,0.6931471805599453,1,3,0.0,4,4,1940,1950,0.0,1.3862943611198906,1.6094379124341003,4,1.6094379124341003,1.0986122886681096,6,0.0,1.9459101490553132,0.0,6.628041376179533,755.0,4,0.6931471805599453,6.628041376179533,6.628041376179533,0.0,7.32052696227274,1.0,0.0,1,0,4,0.6931471805599453,1.3862943611198906,7,1.9459101490553132,1,2,7.57095858316901,3,1.0,296.0,0.6931471805599453,1.6094379124341003,0.6931471805599453,4.795790545596741,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,1.0986122886681096,0.0,1,3,7.725771441587952,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.58989576532275,652
10,4.2626798770413155,9.076923258535832,0.6931471805599453,1,3,0.0,7,4,1996,1996,0.0,1.0986122886681096,1.6094379124341003,2,1.6094379124341003,1.3862943611198906,6,0.0,1.9459101490553132,0.0,6.78105762593618,880.0,0,0.6931471805599453,6.813444599510896,6.694562058521095,0.0,7.448333860897476,0.0,0.0,2,1,2,0.6931471805599453,1.0986122886681096,7,1.9459101490553132,1,5,7.599401333415815,2,2.0,512.0,1.791759469228055,1.791759469228055,1.0986122886681096,0.0,4.795790545596741,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,9,3,7.862112211662748,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,12.160033942617156,653
9,4.110873864173311,9.241935933565934,0.6931471805599453,0,3,0.0,6,6,1906,1995,0.0,1.3862943611198906,1.6094379124341003,4,1.6094379124341003,1.3862943611198906,6,0.0,1.9459101490553132,0.0,6.6293632534374485,756.0,0,0.6931471805599453,6.6293632534374485,6.570882962339584,0.0,7.293017679772782,0.0,0.0,1,0,3,0.6931471805599453,1.3862943611198906,7,1.9459101490553132,0,3,7.553286605600419,3,1.0,216.0,1.791759469228055,1.791759469228055,1.0986122886681096,4.060443010546419,0.0,5.480638923341991,0.0,0.0,0.0,1.3862943611198906,1.0986122886681096,0.0,8,2,7.70796153183549,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.813037464800539,654
5,4.5217885770490405,9.25320827220336,0.6931471805599453,1,0,0.0,8,5,1995,1995,6.493753839851687,1.0986122886681096,1.0986122886681096,2,1.6094379124341003,0.6931471805599453,2,7.436617265234227,1.9459101490553132,0.0,6.025865973825314,2109.0,0,0.6931471805599453,7.656337166430183,0.0,0.0,7.656337166430183,1.0,0.0,2,1,2,0.6931471805599453,1.0986122886681096,7,1.9459101490553132,1,5,7.59890045687141,0,3.0,839.0,1.791759469228055,1.791759469228055,1.0986122886681096,5.4680601411351315,3.8501476017100584,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,10,2,8.348301054933943,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,12.765691290604371,655
2,3.091042453358316,7.427144133408616,0.6931471805599453,1,3,0.0,6,4,1971,1971,5.945420608606575,1.3862943611198906,1.6094379124341003,4,1.6094379124341003,1.3862943611198906,6,0.0,1.9459101490553132,0.0,6.26530121273771,525.0,4,0.6931471805599453,6.26530121273771,6.342121418721152,0.0,6.996681488176539,0.0,0.0,1,1,3,0.6931471805599453,1.3862943611198906,6,1.9459101490553132,0,3,7.586803535162581,3,1.0,264.0,1.791759469228055,1.791759469228055,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,5,4,7.388946097618437,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,11.385103457032141,656
5,4.290459441148391,9.211140052146748,0.6931471805599453,1,0,0.0,5,6,1959,2006,4.007333185232471,1.0986122886681096,1.6094379124341003,4,1.6094379124341003,1.3862943611198906,0,6.693323668269949,1.9459101490553132,0.0,5.5134287461649825,1053.0,0,0.6931471805599453,6.960347729101308,0.0,0.0,6.960347729101308,1.0,0.0,1,1,3,0.6931471805599453,1.0986122886681096,5,1.9459101490553132,0,3,7.580699752224563,2,1.0,312.0,1.791759469228055,1.791759469228055,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,1.0986122886681096,0.0,10,2,7.653020413804189,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.8879382384223,657
11,4.110873864173311,8.881975184248867,0.6931471805599453,1,3,0.6931471805599453,7,5,1931,2000,0.0,1.3862943611198906,0.6931471805599453,2,1.6094379124341003,1.3862943611198906,6,0.0,1.9459101490553132,0.0,6.655440350367647,776.0,4,0.6931471805599453,6.747586526829315,6.480044561926653,0.0,7.315218389752975,0.0,0.0,1,1,3,0.6931471805599453,1.3862943611198906,6,1.9459101490553132,1,2,7.566311014772463,2,1.0,270.0,1.791759469228055,1.791759469228055,0.6931471805599453,0.0,0.0,4.727387818712341,0.0,0.0,0.0,1.3862943611198906,1.0986122886681096,0.0,4,2,7.731492029245684,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.91170829631447,658
9,4.3694478524670215,9.770184705221707,0.6931471805599453,1,3,0.0,6,4,1948,1950,0.0,1.3862943611198906,1.6094379124341003,4,1.6094379124341003,1.3862943611198906,6,0.0,1.9459101490553132,0.0,6.816735880594968,912.0,4,0.6931471805599453,6.816735880594968,6.304448802421981,0.0,7.285506548522786,0.0,0.6931471805599453,1,0,3,0.6931471805599453,1.3862943611198906,6,1.9459101490553132,1,2,7.575071699507561,3,1.0,330.0,1.791759469228055,1.791759469228055,1.0986122886681096,5.262690188904886,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,0,4,7.771067086065406,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,11.487617913343598,659
5,4.330733340286331,9.204121072162266,0.6931471805599453,1,3,0.0,5,6,1964,1999,0.0,1.3862943611198906,1.0986122886681096,4,1.6094379124341003,1.3862943611198906,1,6.45833828334479,1.9459101490553132,0.0,6.745236349484362,1486.0,0,0.6931471805599453,7.304515946460155,0.0,0.0,7.304515946460155,1.0,0.0,1,0,3,0.6931471805599453,1.3862943611198906,7,1.9459101490553132,0,3,7.585281078639126,0,2.0,480.0,1.791759469228055,1.791759469228055,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,1.0986122886681096,0.0,5,3,7.997326822998097,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,12.025755079404917,660
10,4.394449154672439,9.42424134192346,0.6931471805599453,1,3,0.0,7,6,1976,1976,5.455321115357702,1.3862943611198906,1.6094379124341003,2,1.6094379124341003,1.3862943611198906,6,0.0,1.9459101490553132,0.0,6.677083461247136,793.0,4,0.6931471805599453,7.04141166379481,6.677083461247136,0.0,7.568379267836522,0.0,0.0,2,1,3,0.6931471805599453,1.3862943611198906,7,1.9459101490553132,1,5,7.589335823170617,2,2.0,550.0,1.791759469228055,1.791759469228055,1.0986122886681096,0.0,4.736198448394496,5.53338948872752,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,2,1,7.911690520708339,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,12.19552218463499,661
10,3.970291913552122,10.749141204810842,0.6931471805599453,1,1,0.0,8,6,1994,2005,6.270988431858299,1.0986122886681096,1.6094379124341003,2,0.6931471805599453,1.3862943611198906,2,7.216709486709457,1.791759469228055,5.198497031265826,4.48863636973214,1629.0,0,0.6931471805599453,7.430707082545968,6.637258031284457,0.0,7.803435056952168,1.0,0.0,2,1,4,0.6931471805599453,1.0986122886681096,8,1.9459101490553132,1,5,7.598399329323964,2,3.0,711.0,1.791759469228055,1.791759469228055,1.0986122886681096,6.249975242259483,4.343805421853684,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,9,3,8.3133619511344,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,12.904209855160254,662
5,4.795790545596741,9.514953305087944,0.6931471805599453,1,3,0.0,6,2,1968,1968,5.37989735354046,1.3862943611198906,1.6094379124341003,1,0.0,1.3862943611198906,6,0.0,1.9459101490553132,0.0,7.239214973779806,1392.0,2,0.6931471805599453,7.239214973779806,0.0,0.0,7.239214973779806,1.0,0.0,1,0,2,0.6931471805599453,1.3862943611198906,5,0.6931471805599453,2,5,7.585281078639126,2,2.0,576.0,1.791759469228055,1.791759469228055,1.0986122886681096,0.0,0.0,5.484796933490655,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,9,3,7.932003152361385,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.608244735642321,663
14,4.51085950651685,9.211639527707803,0.6931471805599453,1,3,0.0,4,4,1972,1972,0.0,1.3862943611198906,1.6094379124341003,2,1.6094379124341003,0.0,1,6.825460036255307,1.791759469228055,5.198497031265826,3.6635616461296463,1138.0,4,0.6931471805599453,7.074963197966044,0.0,0.0,7.074963197966044,1.0,0.0,2,0,3,0.6931471805599453,1.3862943611198906,6,1.9459101490553132,0,3,7.5883236773352225,2,2.0,588.0,1.791759469228055,1.791759469228055,1.0986122886681096,0.0,0.0,5.198497031265826,0.0,0.0,0.0,1.3862943611198906,1.0986122886681096,0.0,6,2,7.749322464660356,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.83138646878959,664
